42,DEAD_POETS_SOCIETY_1,2,3,3,2,5,2,3,4,1,1,3,1,1,4,1,1,1,2,0.987,2.579
42,DEAD_POETS_SOCIETY_2,3,1,5,3,2,4,3,4,1,1,4,4,4,1,5,4,2,2,2.961,2.537
42,FOREST_GUMP,4,3,4,3,2,2,1,1,1,1,3,3,3,1,3,4,3,1,3.098,0.85
42,SE7EN_1,4,5,4,1,4,5,4,4,1,1,3,1,1,4,4,2,1,2,1.208,3.199
42,SE7EN_3,3,5,3,1,5,3,4,3,0,1,2,1,1,1,1,1,3,1,1.435,2.896
42,THE_PROFESSIONAL,5,5,5,3,4,1,2,4,1,1,3,5,5,1,5,5,4,1,4.064,1.941
42,SOMETHING_ABOUT_MARY,4,3,4,4,1,1,1,1,1,1,1,4,5,1,4,5,4,1,4.023,0.713
42,TRAINSPOTTING,1,5,2,1,2,3,3,3,5,5,3,1,1,2,1,1,3,4,1.447,2.288
45,A_FISH_CALLED_WANDA,2,3,1,1,3,3,1,1,5,1,3,1,1,1,1,1,1,4,0.904,1.011
45,AMERICAN_HISTORY_X,1,1,1,1,4,4,4,1,3,1,2,1,1,1,1,1,1,1,0.875,2.514
45,CHILDS_PLAY_II,2,2,1,1,3,3,4,4,1,1,4,1,1,1,1,1,1,1,0.865,3.015
45,COPYCAT,1,3,1,1,3,3,4,3,1,1,4,1,1,1,1,1,1,1,0.869,2.808
45,DEAD_POETS_SOCIETY_1,2,2,1,1,3,2,4,3,1,1,2,1,1,1,1,1,1,1,0.87,2.737
45,DEAD_POETS_SOCIETY_2,4,4,4,4,2,1,1,1,1,1,2,4,3,1,1,4,4,1,3.676,0.769
45,FOREST_GUMP,3,3,4,4,3,1,1,1,1,1,2,4,4,1,1,4,3,1,3.391,0.823
45,SE7EN_1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0.906,0.891
45,SE7EN_3,2,4,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,0.898,1.281
45,THE_PROFESSIONAL,2,2,1,1,2,2,3,4,1,1,2,1,1,1,1,1,1,1,0.876,2.434
45,SOMETHING_ABOUT_MARY,3,5,3,3,1,1,1,1,1,1,2,2,1,1,1,3,3,1,2.575,0.74
45,TRAINSPOTTING,1,3,1,1,1,2,1,2,4,1,3,1,1,1,1,1,1,1,0.903,1.049
